,developerCountry,countryCode,userRatingCount,primaryGenreName,downloads,deviceType,hasPrivacyLink,hasTermsOfServiceLink,hasTermsOfServiceLinkRating,isCorporateEmailScore,adSpent,appAge,averageUserRating,appContentBrandSafetyRating,appDescriptionBrandSafetyRating,mfaRating
190,ADDRESS NOT LISTED IN PLAYSTORE,APAC,738,Games,50000 - 100000,smartphone,True,True,low,99.0,36.20151862470796,15.0,4.0,,low,low
191,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,10 - 50,GLOBAL,True,,,0.0,,57.53333333333333,,,low,low
192,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,10 - 50,GLOBAL,True,,,99.0,,59.8,0.0,,low,low
193,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,100 - 500,GLOBAL,True,False,high,99.0,,54.5,0.0,,low,low
194,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,10 - 50,GLOBAL,True,,,99.0,,44.766666666666666,,,low,low
195,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,True,,,99.0,,71.93333333333334,0.0,,low,low
196,UNITED STATES,PH,575123,Games,10000000 - 50000000,smartphone,True,True,low,99.0,0.1044537400687519,125.3,4.0,medium,high,low
197,CANNOT IDENTIFY COUNTRY,GLOBAL,0,News & Magazines,1 - 5,GLOBAL,True,,,0.0,,45.46666666666666,,,low,low
198,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,True,,,,,19.6,0.0,,high,low
199,UNITED STATES,BG,34323,Games,100000 - 500000,GLOBAL,True,False,high,99.0,4.589306996070953,48.9,4.0,,low,low
200,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Shopping,,GLOBAL,True,,,99.0,,16.0,0.0,,low,low
201,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,1 - 5,GLOBAL,True,,,0.0,,0.8333333333333333,0.0,,low,low
202,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,10 - 50,GLOBAL,True,,,99.0,,36.66666666666666,,,low,low
203,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7330,Entertainment,1000000 - 5000000,GLOBAL,True,,,0.0,,50.6,4.0,,low,low
204,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,39,Education,5000 - 10000,GLOBAL,,,,0.0,,54.1,4.0,,low,low
205,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,100 - 500,GLOBAL,True,,,0.0,,39.833333333333336,,,low,low
206,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Games,,GLOBAL,True,,,,,97.86666666666666,0.0,low,low,low
207,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel,,GLOBAL,True,,,,,12.966666666666669,0.0,,low,low
208,INDONESIA,GLOBAL,0,Travel & Local,50 - 100,GLOBAL,True,True,low,99.0,,35.3,0.0,,low,low
209,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,38,Music & Audio,10000 - 50000,GLOBAL,True,,,0.0,,58.266666666666666,4.0,,low,low
210,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,10 - 50,GLOBAL,True,,,0.0,,48.93333333333333,,,low,low
211,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,,GLOBAL,,,,,,57.6,0.0,,low,low
212,CANNOT IDENTIFY COUNTRY,GLOBAL,44,Education,5000 - 10000,GLOBAL,True,,,99.0,,63.133333333333326,4.0,,high,low
213,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,True,,,,,27.066666666666663,0.0,,low,low
214,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,10 - 50,GLOBAL,True,True,low,0.0,,44.56666666666667,,,low,low
215,ADDRESS NOT LISTED IN PLAYSTORE,PL,3790,Utilities,,GLOBAL,True,True,low,,11.684252433132174,75.66666666666667,4.0,low,low,low
216,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,61,Lifestyle,,GLOBAL,True,,,99.0,,29.866666666666667,1.0,,low,low
217,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,500 - 1000,GLOBAL,True,False,high,99.0,,40.03333333333333,0.0,,low,low
218,CANADA,,6078,Games,100000 - 500000,GLOBAL,True,False,high,99.0,8466.37883342437,84.9,4.0,low,low,low
219,CANNOT IDENTIFY COUNTRY,GLOBAL,666,Food & Drink,50000 - 100000,GLOBAL,True,,,0.0,,44.73333333333333,3.0,,low,low
220,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,True,,,0.0,,38.133333333333326,0.0,,low,low
221,HONG KONG,LATAM,6219,Games,,GLOBAL,True,False,high,99.0,117.58769945198668,35.96666666666667,4.0,,high,low
222,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Utilities,,GLOBAL,,,,,,79.16666666666667,5.0,,low,low
223,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,10 - 50,GLOBAL,True,True,low,99.0,,91.9,1.0,,low,low
224,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,,GLOBAL,True,True,low,99.0,,23.23333333333333,0.0,,medium,low
225,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Beauty,1000 - 5000,GLOBAL,True,,,0.0,,85.76666666666665,3.0,,low,low
226,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Sports,,GLOBAL,True,,,99.0,,71.93333333333334,0.0,,high,low
227,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Stickers,,GLOBAL,,,,,,79.3,0.0,,low,low
228,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,True,,,,,36.1,0.0,,low,low
229,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,,GLOBAL,True,,,,,45.333333333333336,0.0,,low,low
230,UNITED STATES,GLOBAL,18621,Games,1000000 - 5000000,GLOBAL,True,False,high,99.0,,130.3,1.0,medium,low,low
231,SWITZERLAND,TH,274236,Games,10000000 - 50000000,GLOBAL,True,True,low,99.0,0.2217261325084332,127.1,4.0,low,medium,low
232,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,,GLOBAL,True,,,0.0,,35.166666666666664,0.0,,low,low
233,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Sports,,GLOBAL,,,,,,49.86666666666667,0.0,,low,low
234,ADDRESS NOT LISTED IN PLAYSTORE,VN,2,Games,,smartphone,True,False,high,99.0,12.80862190197953,2.6333333333333333,5.0,,low,low
235,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,12,Games,100 - 500,GLOBAL,True,,,0.0,,57.7,5.0,,low,low
236,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,10 - 50,GLOBAL,True,True,low,99.0,,9.2,0.0,,low,low
237,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,13,Tools,1000 - 5000,GLOBAL,True,,,0.0,,36.56666666666667,3.0,,low,low
238,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Auto & Vehicles,100 - 500,GLOBAL,True,,,0.0,,81.3,0.0,,low,low
239,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Video Players & Editors,1000 - 5000,GLOBAL,True,,,0.0,,51.46666666666666,4.0,,low,low
240,INDIA,GLOBAL,8,Photography,1000 - 5000,GLOBAL,True,,,0.0,,121.5,4.0,,low,low
241,ADDRESS NOT LISTED IN PLAYSTORE,RO,467,Games,,GLOBAL,True,False,high,,3.8586992347458016,11.6,3.0,,low,low
242,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Food & Drink,,GLOBAL,,,,,,149.1,5.0,,low,low
243,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,1000 - 5000,GLOBAL,True,,,0.0,,11.866666666666667,,,low,low
244,ISRAEL,SA,210688,Games,10000000 - 50000000,smartphone,True,True,low,99.0,3667.045013853342,66.43333333333334,4.0,medium,low,low
245,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,,GLOBAL,True,,,,,41.0,0.0,,low,low
246,REPUBLIC OF KOREA,GLOBAL,6,Music & Audio,1000 - 5000,GLOBAL,True,,,0.0,,49.833333333333336,5.0,,medium,low
247,RUSSIAN FEDERATION,GLOBAL,28,Games,500 - 1000,GLOBAL,False,False,high,0.0,,141.06666666666666,4.0,,low,low
248,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,286,Finance,100000 - 500000,GLOBAL,True,,,0.0,,68.73333333333333,4.0,medium,low,low
249,ADDRESS NOT LISTED IN PLAYSTORE,AR,6245,Games,500000 - 1000000,smartphone,True,False,high,99.0,2.2705401976716173,11.2,4.0,,low,low
250,SPAIN,UA,640605,Games,10000000 - 50000000,GLOBAL,True,True,low,99.0,5.25948702814584,57.3,4.0,low,low,low
251,UNITED STATES,MY,352,Books & Reference,100000 - 500000,smartphone,True,False,high,99.0,95.1118626170648,66.4,4.0,medium,medium,low
252,FRANCE,APAC,24937,Games,,GLOBAL,True,True,low,99.0,861.45033229934,13.5,4.0,,medium,low
253,CANNOT IDENTIFY COUNTRY,GLOBAL,7,Social,50 - 100,GLOBAL,,,,0.0,,80.26666666666665,4.0,,medium,low
254,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,True,False,high,,,105.63333333333334,0.0,,low,low
255,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,10 - 50,GLOBAL,True,,,0.0,,45.53333333333333,,,medium,low
256,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,1000 - 5000,GLOBAL,True,,,99.0,,89.06666666666666,0.0,,low,low
257,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,,GLOBAL,True,,,0.0,,42.633333333333326,0.0,,low,low
258,UNITED STATES,GLOBAL,15,Health & Fitness,1000 - 5000,GLOBAL,True,,,99.0,,21.866666666666667,4.0,,low,low
259,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,5 - 10,GLOBAL,True,,,0.0,,32.2,,,low,low
260,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Travel,,GLOBAL,True,,,99.0,,94.16666666666669,0.0,,low,low
261,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Music,,GLOBAL,True,,,,,53.06666666666667,0.0,,low,low
262,CANNOT IDENTIFY COUNTRY,ES,810859,Tools,10000000 - 50000000,tablet,True,False,high,0.0,0.1986455887510044,105.3,4.0,low,low,low
263,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,True,low,99.0,,72.86666666666666,0.0,,low,low
264,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,,GLOBAL,True,,,99.0,,12.733333333333333,0.0,,low,low
265,ADDRESS NOT LISTED IN PLAYSTORE,MX,208,Games,50000 - 100000,tablet,True,True,low,99.0,2.4979954145682206,4.7333333333333325,4.0,,low,low
266,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,23,Entertainment,,GLOBAL,True,,,99.0,,15.8,4.0,,low,low
267,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,,GLOBAL,True,,,,,76.2,0.0,,low,low
268,ADDRESS NOT LISTED IN PLAYSTORE,AM,151552,Games,,smartphone,True,True,low,99.0,228.2593035926088,5.0666666666666655,4.0,,low,low
269,ADDRESS NOT LISTED IN PLAYSTORE,MY,23,Games,,smartphone,True,False,high,,1.2772519657955266,11.566666666666666,3.0,,medium,low
270,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,,GLOBAL,True,,,,,21.766666666666666,0.0,,high,low
271,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,36,Social,1000 - 5000,GLOBAL,True,,,0.0,,86.66666666666667,2.0,,low,low
272,UNITED STATES,US,728,News & Magazines,50000 - 100000,smartphone,True,True,low,99.0,249.70801157317376,125.4,3.0,medium,low,low
273,TURKEY,GLOBAL,10,Games,500 - 1000,GLOBAL,True,False,high,99.0,,71.13333333333334,3.0,,low,low
274,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Travel & Local,1000 - 5000,GLOBAL,True,,,99.0,,100.56666666666666,2.0,,low,low
275,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,,GLOBAL,True,,,0.0,,19.266666666666666,0.0,,low,low
276,INDIA,GLOBAL,0,Books & Reference,10 - 50,GLOBAL,True,,,0.0,,51.16666666666666,,,low,low
277,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photo & Video,,GLOBAL,,,,,,100.6,0.0,medium,low,low
278,CANNOT IDENTIFY COUNTRY,GLOBAL,5,Games,10 - 50,GLOBAL,True,,,0.0,,118.76666666666668,5.0,,low,low
279,ADDRESS NOT LISTED IN PLAYSTORE,ID,786,Tools,100000 - 500000,smartphone,True,False,high,0.0,32.770049906121024,6.033333333333333,3.0,,low,low
280,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1253,Art & Design,100000 - 500000,smartphone,True,,,99.0,,15.9,4.0,,low,low
281,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Lifestyle,,GLOBAL,True,,,99.0,,114.56666666666666,5.0,,low,low
282,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Lifestyle,1000 - 5000,GLOBAL,True,,,99.0,,31.4,4.0,,low,low
283,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,,GLOBAL,True,,,0.0,,89.9,0.0,medium,low,low
284,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2222,Lifestyle,100000 - 500000,GLOBAL,True,,,0.0,,100.56666666666666,4.0,,low,low
285,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Education,10 - 50,GLOBAL,True,,,0.0,,24.23333333333333,,,low,low
286,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,0 - 1,GLOBAL,True,,,0.0,,28.166666666666668,,,low,low
287,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,Auto & Vehicles,500 - 1000,GLOBAL,True,,,0.0,,73.8,4.0,,low,low
288,CANNOT IDENTIFY COUNTRY,GLOBAL,599,Art & Design,50000 - 100000,GLOBAL,True,,,0.0,,98.96666666666668,4.0,low,low,low
289,UNITED STATES,EMEA,85010,Games,,smartphone,True,True,low,99.0,0.4825351987563846,64.53333333333333,4.0,medium,medium,low
290,ISRAEL,PH,95882,Games,,smartphone,True,True,low,99.0,10.115963823402522,34.4,4.0,,medium,low
291,FRANCE,AT,99971,Games,,smartphone,True,True,low,99.0,1.9380167839831857,96.26666666666664,4.0,medium,high,low
292,JAPAN,GLOBAL,0,Games,5 - 10,GLOBAL,True,,,0.0,,75.13333333333334,4.0,,low,low
293,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,50 - 100,GLOBAL,False,False,high,99.0,,72.13333333333334,0.0,,low,low
294,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Events,100 - 500,GLOBAL,True,,,0.0,,38.1,5.0,,medium,low
295,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,12,Health & Fitness,50 - 100,GLOBAL,True,,,0.0,,102.83333333333331,5.0,,low,low
296,ESTONIA,GLOBAL,1,Travel,,GLOBAL,True,,,99.0,,53.1,1.0,,low,low
297,CHINA,EMEA,36346,Games,,tablet,True,False,high,99.0,0.0947658227848101,57.5,4.0,medium,high,low
298,TURKEY,GLOBAL,0,Entertainment,10 - 50,GLOBAL,True,,,0.0,,44.2,,,low,low
299,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,500 - 1000,GLOBAL,True,,,99.0,,25.3,0.0,,low,low
300,JAPAN,GLOBAL,0,Entertainment,,GLOBAL,True,,,99.0,,72.83333333333333,0.0,,high,low
301,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,10 - 50,GLOBAL,True,,,0.0,,48.9,,,low,low
302,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,10 - 50,GLOBAL,True,,,0.0,,81.23333333333333,0.0,,low,low
303,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Maps & Navigation,5 - 10,GLOBAL,,,,0.0,,86.03333333333333,0.0,,low,low
304,GERMANY,GLOBAL,2,Food & Drink,,GLOBAL,True,,,99.0,,24.23333333333333,5.0,,medium,low
305,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,,,99.0,,17.6,0.0,,low,low
306,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,15,Travel & Local,500 - 1000,GLOBAL,True,,,0.0,,47.5,3.0,,low,low
307,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,True,,,,,54.1,0.0,,low,low
308,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,10 - 50,GLOBAL,,,,0.0,,109.6,4.0,,low,low
309,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,True,True,low,,,51.16666666666666,0.0,,low,low
310,CANNOT IDENTIFY COUNTRY,BR,13,Music,,tablet,True,,,0.0,0.5454223956103051,58.66666666666666,2.0,low,low,medium
311,AUSTRALIA,GLOBAL,0,Games,100 - 500,GLOBAL,True,False,high,99.0,,129.63333333333333,1.0,,low,low
312,SINGAPORE,US,3252,Games,1000000 - 5000000,tablet,True,True,low,0.0,3.002141059370876,22.666666666666668,4.0,,low,low
313,SINGAPORE,GLOBAL,0,Education,0 - 1,GLOBAL,True,,,99.0,,41.633333333333326,0.0,,low,low
314,UNITED STATES,GLOBAL,0,Education,100 - 500,GLOBAL,True,False,high,99.0,,93.9,1.0,,low,low
315,REPUBLIC OF KOREA,GLOBAL,4711,Games,500000 - 1000000,tablet,True,,,99.0,2.874444203085027,55.266666666666666,4.0,,low,low
316,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,1 - 5,GLOBAL,True,,,99.0,,9.066666666666666,0.0,,low,low
317,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Sports,,GLOBAL,,,,,,93.2,0.0,,low,low
318,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,50 - 100,GLOBAL,,,,0.0,,43.0,,,low,low
319,PAKISTAN,BY,23713,Games,5000000 - 10000000,GLOBAL,True,True,low,0.0,0.9758553921583724,65.03333333333333,4.0,medium,low,low
320,UNITED ARAB EMIRATES,UZ,428,Games,,GLOBAL,True,True,low,99.0,1.1341146405007858,27.83333333333333,2.0,,medium,low
321,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Entertainment,100 - 500,GLOBAL,True,,,0.0,,33.8,4.0,,low,low
322,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Games,10 - 50,GLOBAL,,,,0.0,,51.8,5.0,,low,low
323,CANNOT IDENTIFY COUNTRY,GLOBAL,203,Books & Reference,10000 - 50000,GLOBAL,True,,,0.0,,34.36666666666667,4.0,,high,low
324,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,,GLOBAL,True,False,high,,,3.4,0.0,,high,low
325,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,5 - 10,GLOBAL,True,False,high,0.0,,47.7,,,low,low
326,UNITED STATES,ID,1436818,Games,10000000 - 50000000,GLOBAL,True,True,low,99.0,0.6058607565198824,131.43333333333334,4.0,low,high,low
327,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,News,,GLOBAL,True,,,0.0,,89.03333333333333,0.0,,low,low
328,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,151,Education,10000 - 50000,GLOBAL,True,,,0.0,,109.8,4.0,,low,low
329,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Productivity,100 - 500,GLOBAL,True,,,0.0,,93.26666666666664,1.0,,low,low
330,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Shopping,,GLOBAL,True,,,,,46.06666666666667,5.0,,low,low
331,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,True,False,high,0.0,,50.36666666666667,4.0,,low,low
332,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,,GLOBAL,True,,,99.0,,76.5,0.0,,low,low
333,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Education,1 - 5,GLOBAL,True,False,high,99.0,,105.63333333333334,0.0,,low,low
334,CANNOT IDENTIFY COUNTRY,GLOBAL,66,Education,1000 - 5000,GLOBAL,True,False,high,99.0,,19.23333333333333,4.0,,low,low
335,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,4,Medical,,GLOBAL,True,,,0.0,,63.16666666666666,4.0,,low,low
336,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Health & Fitness,50 - 100,GLOBAL,True,,,99.0,,64.23333333333333,5.0,,low,low
337,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,True,,,0.0,,79.96666666666667,0.0,,low,low
338,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,15,Productivity,,GLOBAL,True,False,high,99.0,,104.56666666666666,2.0,,low,low
339,PAKISTAN,TH,6585,Education,1000000 - 5000000,smartphone,True,True,low,0.0,21.08895895192572,16.166666666666668,4.0,,low,low
340,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,,GLOBAL,True,,,,,2.6666666666666665,0.0,,low,low
341,ADDRESS NOT LISTED IN PLAYSTORE,TR,240,Music & Audio,50000 - 100000,GLOBAL,True,False,high,0.0,57.26978375345547,30.7,4.0,,medium,low
342,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,True,,,,,4.966666666666667,0.0,,low,low
343,SWEDEN,GLOBAL,0,Entertainment,,GLOBAL,True,False,high,99.0,,45.43333333333333,0.0,,low,low
344,CANNOT IDENTIFY COUNTRY,GLOBAL,9,Personalization,100 - 500,GLOBAL,,,,0.0,,159.5,5.0,,low,low
345,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,500 - 1000,GLOBAL,True,,,0.0,,69.73333333333333,0.0,,low,low
346,INDIA,GLOBAL,8,Social,100 - 500,GLOBAL,True,False,high,0.0,,78.06666666666666,5.0,,medium,low
347,ISRAEL,,8686,Games,,smartphone,True,True,low,99.0,366.84104290410494,29.3,4.0,,medium,low
348,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,500 - 1000,GLOBAL,True,,,0.0,,75.33333333333333,0.0,,low,low
349,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,5 - 10,GLOBAL,True,,,0.0,,14.3,,,low,low
350,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,10 - 50,GLOBAL,True,,,0.0,,17.1,,,low,low
351,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Health & Fitness,,GLOBAL,,,,99.0,,102.76666666666668,0.0,,medium,low
352,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,50 - 100,GLOBAL,,,,99.0,,92.2333333333333,5.0,,low,low
353,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel & Local,10 - 50,GLOBAL,True,,,0.0,,27.766666666666666,,,low,low
354,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,10 - 50,GLOBAL,True,,,99.0,,50.0,,,low,low
355,CHINA,MN,2628,Entertainment,,smartphone,True,False,high,99.0,0.9813600676355104,9.73333333333333,4.0,,low,low
356,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel & Local,100 - 500,GLOBAL,True,True,low,0.0,,96.33333333333331,0.0,,low,low
357,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,News & Magazines,10 - 50,GLOBAL,True,True,low,0.0,,31.433333333333334,5.0,,low,low
358,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Finance,,GLOBAL,True,,,99.0,,47.5,0.0,,low,low
359,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,House & Home,1 - 5,GLOBAL,True,,,99.0,,5.5666666666666655,0.0,,low,low
360,VIET NAM,NO,17707,Lifestyle,,GLOBAL,True,True,low,0.0,0.996361073422506,67.8,4.0,medium,high,low
361,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photography,100 - 500,GLOBAL,True,,,99.0,,64.66666666666667,,,low,low
362,NEW ZEALAND,GLOBAL,568670,Games,10000000 - 50000000,GLOBAL,True,False,high,99.0,1.1710379746835442,153.63333333333333,4.0,medium,medium,low
363,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,157,Entertainment,10000 - 50000,GLOBAL,True,,,0.0,,63.86666666666667,4.0,,low,low
364,CHINA,VN,5161,Games,500000 - 1000000,smartphone,True,False,high,99.0,14.916983489840693,,4.0,,low,low
365,UNITED KINGDOM,GLOBAL,793,Maps & Navigation,50000 - 100000,GLOBAL,True,,,0.0,,84.7,2.0,,low,low
366,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,True,,,,,64.96666666666667,0.0,,high,low
367,GERMANY,GLOBAL,0,Books & Reference,10 - 50,GLOBAL,True,False,high,0.0,,47.333333333333336,,,low,low
368,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,88,Photography,10000 - 50000,GLOBAL,True,,,0.0,,44.766666666666666,3.0,,medium,low
369,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Games,10 - 50,GLOBAL,True,,,0.0,,22.966666666666665,5.0,,low,low
370,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Social Networking,,GLOBAL,True,,,99.0,,74.76666666666665,5.0,,high,low
371,CANNOT IDENTIFY COUNTRY,GLOBAL,3,Music,,smartphone,True,False,high,99.0,,24.866666666666667,5.0,,low,low
372,UNITED STATES,RU,366337,Music & Audio,5000000 - 10000000,GLOBAL,True,True,low,99.0,77.1504987310321,82.8,4.0,medium,low,low
373,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Utilities,,GLOBAL,True,True,low,,,5.9,4.0,,low,low
374,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,100 - 500,GLOBAL,True,,,0.0,,29.166666666666668,,,low,low
375,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,10 - 50,GLOBAL,True,,,0.0,,32.86666666666667,,,low,low
376,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,10 - 1,GLOBAL,True,,,99.0,,65.16666666666667,0.0,,medium,low
377,SINGAPORE,PS,118952,Games,5000000 - 10000000,GLOBAL,True,True,low,99.0,16.522185459101735,6.933333333333334,4.0,,low,low
378,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,True,,,,,20.366666666666667,0.0,,low,low
379,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Education,,GLOBAL,True,,,,,133.0,5.0,,low,low
380,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,100 - 500,GLOBAL,True,False,high,0.0,,32.86666666666667,,,low,low
381,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Games,,GLOBAL,,,,,,72.06666666666666,4.0,,low,low
